chemicalComposition,Equation,activationEnergy,reactionEnergy,facet
Au26Cu,Au(g) + * -> Au*,,-2.71944180711,100
Ag2Cu36,Cu(g) + * -> Cu*,,-3.04749172091,211
Ir24Pd2,Ir(g) + * -> Ir*,,-6.35533081724,111
AgRh24,Rh(g) + * -> Rh*,,-4.40538044785,111
Pd37,Os(g) + * -> Os*,,-5.75439914769,211
Ag24Pd2,Ag(g) + * -> Ag*,,-2.6886783159,111
Ag26Zn,Zn(g) + * -> Zn*,,-0.911628610935,100
Cu25Ir,Ir(g) + * -> Ir*,,-7.55638005969,100
Au24Re2,Re(g) + * -> Re*,,-6.31925552757,111
CuPt24,Pt(g) + * -> Pt*,,-4.80165188902,100
Ag25Rh2,Rh(g) + * -> Rh*,,-4.97287789674,100
Cu24Zn3,Cu(g) + * -> Cu*,,-3.54937388081,111
Cu24Zn,Cu(g) + * -> Cu*,,-2.73035173575,111
Ag24Zn2,Ag(g) + * -> Ag*,,-2.29849120438,100
Ag26Rh,Rh(g) + * -> Rh*,,-3.92345906337,100
Pd26Rh,Rh(g) + * -> Rh*,,-5.09431502919,100
CuPd25,Cu(g) + * -> Cu*,,-3.34563972386,100
Ag3Au24,Ag(g) + * -> Ag*,,-2.24586445372,100
Rh36,Os(g) + * -> Os*,,-6.217409708,211
Ag24Os3,Ag(g) + * -> Ag*,,-2.7647926416,111
ReRh25,Rh(g) + * -> Rh*,,-6.45588225922,100
Au25,Re(g) + * -> Re*,,-1.9545762368,111
Au2Cu25,Au(g) + * -> Au*,,-2.94731912934,100
Ag25Zn2,Zn(g) + * -> Zn*,,-0.851156749952,100
Ag26Re,Ag(g) + * -> Ag*,,-3.00557659588,111
Cu26,Pt(g) + * -> Pt*,,-5.62903765732,111
Ir26Os,Ir(g) + * -> Ir*,,-7.48641496278,100
Pt25Zn,Zn(g) + * -> Zn*,,-2.13368381815,100
Au36Os,Au(g) + * -> Au*,,-2.87668361198,211
Cu27,Zn(g) + * -> Zn*,,-1.84410495244,111
AuIr24,Ir(g) + * -> Ir*,,-5.85373131556,100
Cu36,Au(g) + * -> Au*,,-2.86056406365,211
Ir25Ru2,Ru(g) + * -> Ru*,,-6.75149082778,100
Cu27,Ag(g) + * -> Ag*,,-2.5972628243,111
Pd2Rh24,Rh(g) + * -> Rh*,,-5.25317108141,111
Rh24,Ir(g) + * -> Ir*,,-4.6248431935,111
Cu25Ru,Ru(g) + * -> Ru*,,-5.76368795807,100
Cu24Pt2,Cu(g) + * -> Cu*,,-4.09593291723,100
Os2Rh25,Os(g) + * -> Os*,,-9.22995765664,111
Cu25Pd,Cu(g) + * -> Cu*,,-3.63468762743,100
Ag24Au,Ag(g) + * -> Ag*,,-2.06973039648,100
CuPt24,Pt(g) + * -> Pt*,,-4.40425178764,100
Ir37,Ag(g) + * -> Ag*,,-2.56540040129,211
Ir26,Au(g) + * -> Au*,,-3.53270255362,111
AgRh24,Ag(g) + * -> Ag*,,-2.16153916061,111
Au26Pt,Au(g) + * -> Au*,,-2.86234300796,100
Ag25Pd,Pd(g) + * -> Pd*,,-2.88247677981,100
Au25Rh,Au(g) + * -> Au*,,-3.06081978923,100
Au25Pd,Pd(g) + * -> Pd*,,-3.3186338528,100
Ir24Rh3,Rh(g) + * -> Rh*,,-6.53926590238,111
Au37Rh,Au(g) + * -> Au*,,-2.77861656941,211
Os2Rh24,Os(g) + * -> Os*,,-8.73512066036,100
Au25Rh2,Rh(g) + * -> Rh*,,-5.23244008772,111
Au24Ru,Au(g) + * -> Au*,,-2.82426815771,111
Au24Re,Re(g) + * -> Re*,,-5.81300145047,111
Ir24,Re(g) + * -> Re*,,-4.62492299089,111
Os2Rh24,Rh(g) + * -> Rh*,,-5.62045933622,100
Ag24Os,Ag(g) + * -> Ag*,,-2.47901622677,111
Ir24,Au(g) + * -> Au*,,-2.45545096322,111
Ag24,Zn(g) + * -> Zn*,,-0.454198765525,111
Ir26Ru,Ir(g) + * -> Ir*,,-8.49330961233,111
Pt3Rh24,Pt(g) + * -> Pt*,,-6.04284091768,111
Au25,Pd(g) + * -> Pd*,,-2.47913507249,100
Ir24,Ag(g) + * -> Ag*,,-2.00465362082,111
Cu26,Ir(g) + * -> Ir*,,-6.5172357691,100
Ir26,Zn(g) + * -> Zn*,,-2.40858254982,100
Pd24Rh2,Rh(g) + * -> Rh*,,-5.65423682849,100
Pd24Rh3,Pd(g) + * -> Pd*,,-3.95246184192,100
Au24Pd2,Pd(g) + * -> Pd*,,-2.86122223904,100
Pd26Re,Re(g) + * -> Re*,,-6.84305890718,100
Cu2Pt24,Pt(g) + * -> Pt*,,-4.60197590198,100
Ag24Rh2,Rh(g) + * -> Rh*,,-4.98842641413,100
Au25Pd2,Pd(g) + * -> Pd*,,-3.61794956437,111
Au25Os2,Os(g) + * -> Os*,,-5.41709913176,100
Cu25,Rh(g) + * -> Rh*,,-4.6855024049,100
Au24Os,Au(g) + * -> Au*,,-1.87968288596,100
Ir2Rh25,Rh(g) + * -> Rh*,,-6.87617611518,111
Cu25Re2,Cu(g) + * -> Cu*,,-3.49732020192,100
Ir24Zn2,Ir(g) + * -> Ir*,,-6.36090887905,111
Pd25Ru2,Pd(g) + * -> Pd*,,-4.08542966272,111
Cu25,Au(g) + * -> Au*,,-3.24523916902,100
Ir24Zn3,Ir(g) + * -> Ir*,,-7.08637073112,111
Pt24Rh3,Pt(g) + * -> Pt*,,-6.02606509879,111
Pt24Zn2,Pt(g) + * -> Pt*,,-5.11446022979,100
Pt3Rh24,Rh(g) + * -> Rh*,,-6.19783975607,111
AgPd26,Pd(g) + * -> Pd*,,-3.79458397096,111
CuPd26,Cu(g) + * -> Cu*,,-3.90481729181,111
Ag25Ru,Ru(g) + * -> Ru*,,-5.52634787666,100
Pt25,Ru(g) + * -> Ru*,,-4.57538275962,100
Ag25Zn,Zn(g) + * -> Zn*,,-0.831726256336,100
Pd37,Re(g) + * -> Re*,,-5.64698227323,211
Cu25Pd2,Pd(g) + * -> Pd*,,-3.37432025161,100
Cu24Re3,Re(g) + * -> Re*,,-8.21741412766,111
Cu2Rh25,Rh(g) + * -> Rh*,,-6.03943446043,111
ReRh37,Re(g) + * -> Re*,,-6.61489300818,211
Cu36Re2,Cu(g) + * -> Cu*,,-3.35455036405,211
Pd2Rh25,Pd(g) + * -> Pd*,,-3.91177156942,100
Os2Rh24,Os(g) + * -> Os*,,-8.3797043247,111
Pd2Pt24,Pt(g) + * -> Pt*,,-4.71612392073,100
Rh24,Pt(g) + * -> Pt*,,-4.04389678965,111
Au25,Os(g) + * -> Os*,,-3.75621489761,100
Ag2Ir24,Ag(g) + * -> Ag*,,-2.48053917995,100
CuPt36,Cu(g) + * -> Cu*,,-3.40446665665,211
OsRh37,Rh(g) + * -> Rh*,,-5.82999802174,211
Cu26,Zn(g) + * -> Zn*,,-1.74733194726,100
Os2Pt25,Os(g) + * -> Os*,,-8.36315068677,111
Ir26,Au(g) + * -> Au*,,-3.04571032755,100
Au26Pt,Au(g) + * -> Au*,,-3.04727736318,111
Ag2Ir25,Ag(g) + * -> Ag*,,-2.61103158107,111
Cu25Re,Cu(g) + * -> Cu*,,-4.22548346422,100
IrRh24,Ir(g) + * -> Ir*,,-6.45683703869,111
AuIr26,Au(g) + * -> Au*,,-3.38969577258,100
Ir3Rh24,Ir(g) + * -> Ir*,,-8.47475723014,111
Cu37,Ir(g) + * -> Ir*,,-5.48299061632,211
Cu25,Ir(g) + * -> Ir*,,-5.58520780323,100
AgIr26,Ag(g) + * -> Ag*,,-2.87966291851,111
Cu26Re,Cu(g) + * -> Cu*,,-4.08844801754,100
Rh27,Zn(g) + * -> Zn*,,-2.45041903392,100
Pd26Re,Pd(g) + * -> Pd*,,-4.11969838852,100
Cu25Re,Cu(g) + * -> Cu*,,-3.67788903465,111
Cu25,Re(g) + * -> Re*,,-2.40486268548,100
Cu27,Ir(g) + * -> Ir*,,-6.33273951718,100
Cu24,Ru(g) + * -> Ru*,,-3.37133387016,100
Pd24Re3,Pd(g) + * -> Pd*,,-4.60040546495,100
Ir27,Au(g) + * -> Au*,,-3.90497953967,111
IrPd36,Ir(g) + * -> Ir*,,-6.06661373605,211
Cu25Ru2,Ru(g) + * -> Ru*,,-6.11517476564,100
Ir24,Cu(g) + * -> Cu*,,-3.37900584803,100
IrPd26,Pd(g) + * -> Pd*,,-3.56631616532,100
PdPt25,Pt(g) + * -> Pt*,,-4.58945390287,100
Au2Ir24,Au(g) + * -> Au*,,-2.9184853335,111
PtRh24,Rh(g) + * -> Rh*,,-5.36591859818,100
Au24Rh,Rh(g) + * -> Rh*,,-3.80457816846,111
Pt2Rh24,Rh(g) + * -> Rh*,,-5.30825835356,100
AgCu36,Ag(g) + * -> Ag*,,-2.21144157543,211
Pd37,Ir(g) + * -> Ir*,,-5.50772460883,211
Cu24,Ir(g) + * -> Ir*,,-4.57408001457,100
Au24Cu2,Au(g) + * -> Au*,,-2.75298222018,111
Ag38,Cu(g) + * -> Cu*,,-2.72146837501,211
Cu37Re,Re(g) + * -> Re*,,-6.17020244483,211
Pd24Re2,Pd(g) + * -> Pd*,,-3.83748680119,100
Ag25Re2,Ag(g) + * -> Ag*,,0.875318487015,100
Cu25Re,Re(g) + * -> Re*,,-6.32837365454,100
Pd26Re,Pd(g) + * -> Pd*,,-4.57912915507,111
Ir25,Pd(g) + * -> Pd*,,-3.4385976248,100
Pt36,Cu(g) + * -> Cu*,,-3.3038393629,211
Pd25Re2,Pd(g) + * -> Pd*,,-4.75984506533,111
Au24Os,Au(g) + * -> Au*,,-2.79998723475,100
Au37Os,Os(g) + * -> Os*,,-6.53005376006,211
AgCu25,Ag(g) + * -> Ag*,,-2.31081068274,100
Pd2Pt24,Pt(g) + * -> Pt*,,-5.20657757104,100
PtRh25,Rh(g) + * -> Rh*,,-6.10117756931,100
AgCu37,Ag(g) + * -> Ag*,,-2.31489048572,211
Cu25Ir,Cu(g) + * -> Cu*,,-3.58517351912,100
Ir2Pd24,Ir(g) + * -> Ir*,,-5.72464159335,100
Rh25,Ag(g) + * -> Ag*,,-2.44968854426,111
OsPt24,Os(g) + * -> Os*,,-6.53204474907,100
Pt36Zn2,Pt(g) + * -> Pt*,,-4.89192246158,211
Cu24Ir,Cu(g) + * -> Cu*,,-3.50316711221,100
Cu25Ru2,Ru(g) + * -> Ru*,,-7.37658579907,111
Ag24Re2,Ag(g) + * -> Ag*,,-2.56693315059,100
Os2Rh25,Rh(g) + * -> Rh*,,-6.18530986567,100
Ir24Pd2,Pd(g) + * -> Pd*,,-3.82177134196,100
Cu25Re2,Re(g) + * -> Re*,,-7.40401555548,100
Ag25Cu,Cu(g) + * -> Cu*,,-2.5483755302,100
Cu24Ir2,Cu(g) + * -> Cu*,,-3.81261634358,111
Au25Os,Au(g) + * -> Au*,,-3.26173532286,100
Au24Os,Os(g) + * -> Os*,,-5.68459745515,100
Ir2Pd36,Pd(g) + * -> Pd*,,-3.64959844605,211
Ir36Os2,Ir(g) + * -> Ir*,,-7.27809262619,211
Cu24Ir3,Ir(g) + * -> Ir*,,-7.74700309098,100
Cu25Rh2,Cu(g) + * -> Cu*,,-3.58562570426,100
Cu27,Au(g) + * -> Au*,,-3.36086333735,100
Au26Os,Au(g) + * -> Au*,,-3.41334641187,111
Au24,Os(g) + * -> Os*,,-3.2536298676,100
Pd2Pt25,Pt(g) + * -> Pt*,,-5.24776023356,100
Cu25Ir2,Ir(g) + * -> Ir*,,-7.81349907647,111
Au36Rh2,Au(g) + * -> Au*,,-2.66592415571,211
Cu24Ru3,Ru(g) + * -> Ru*,,-7.12797829942,111
Ag25Re,Ag(g) + * -> Ag*,,-2.89520429289,111
Cu26Re,Re(g) + * -> Re*,,-6.92785897091,100
IrPd25,Pd(g) + * -> Pd*,,-3.475460548,100
Ir26,Pd(g) + * -> Pd*,,-4.17174077469,111
AuCu25,Au(g) + * -> Au*,,-3.20898748157,100
Ir2Pt36,Ir(g) + * -> Ir*,,-6.57942228748,211
Os2Pt25,Pt(g) + * -> Pt*,,-5.54057290031,100
Ag3Au24,Ag(g) + * -> Ag*,,-2.33813492702,111
Pt37,Re(g) + * -> Re*,,-6.2442007452,211
Au2Cu24,Au(g) + * -> Au*,,-2.81222140545,111
Cu26,Re(g) + * -> Re*,,-3.50190049026,100
PdPt24,Pt(g) + * -> Pt*,,-4.41541430594,111
AgCu26,Ag(g) + * -> Ag*,,-2.56531522967,100
Cu24Ir3,Cu(g) + * -> Cu*,,-4.63929468393,111
IrPd25,Ir(g) + * -> Ir*,,-5.07418411456,100
Pt36Ru2,Ru(g) + * -> Ru*,,-5.66482069669,211
CuPd26,Cu(g) + * -> Cu*,,-3.61325886584,100
OsRh26,Rh(g) + * -> Rh*,,-5.7613130164,100
Au26Pd,Pd(g) + * -> Pd*,,-3.51251796455,111
Rh26Ru,Ru(g) + * -> Ru*,,-7.52390728531,111
AuCu24,Au(g) + * -> Au*,,-2.67614311926,100
Au2Pd24,Pd(g) + * -> Pd*,,-3.3346625831,111
Cu24,Au(g) + * -> Au*,,-2.68036578203,100
Ir2Pd25,Ir(g) + * -> Ir*,,-7.468332045,111
Au26,Os(g) + * -> Os*,,-4.39391445456,100
Cu26,Os(g) + * -> Os*,,-5.30806501661,111
Ir24Re2,Ir(g) + * -> Ir*,,-8.48979689465,100
Au25Pd,Pd(g) + * -> Pd*,,-2.9011865118,100
Pd24Ru,Pd(g) + * -> Pd*,,-3.3351075573,111
Au25Os,Os(g) + * -> Os*,,-6.29722104051,100
PdPt25,Pt(g) + * -> Pt*,,-5.1152731019,111
Cu27,Re(g) + * -> Re*,,-4.9877821166,111
Ir2Pd24,Pd(g) + * -> Pd*,,-3.39226874513,100
Cu38,Pd(g) + * -> Pd*,,-3.82628856794,211
CuPd24,Pd(g) + * -> Pd*,,-3.09491932826,100
Au25Ru,Au(g) + * -> Au*,,-2.66492515774,100
IrPd26,Ir(g) + * -> Ir*,,-7.193850736,111
Cu24Re2,Re(g) + * -> Re*,,-7.03438603308,111
Ag2Cu24,Ag(g) + * -> Ag*,,-2.24969282348,111
Pd26,Pt(g) + * -> Pt*,,-5.09575172229,111
Cu25,Pt(g) + * -> Pt*,,-4.48236397322,100
Cu26,Ag(g) + * -> Ag*,,-2.39057555178,100
Au24Ru2,Au(g) + * -> Au*,,-2.74553085858,100
Ag25Ir,Ag(g) + * -> Ag*,,-2.76640702505,111
Ag36Pt2,Pt(g) + * -> Pt*,,-4.66519808571,211
OsPt26,Os(g) + * -> Os*,,-6.40243787448,100
Au25Rh2,Rh(g) + * -> Rh*,,-4.4280303204,100
Au24Pd3,Pd(g) + * -> Pd*,,-3.15474498687,100
Pd25Ru,Pd(g) + * -> Pd*,,-3.10689886838,100
OsPd36,Os(g) + * -> Os*,,-6.77584256834,211
Au25,Pt(g) + * -> Pt*,,-3.55796179391,100
Pd26,Cu(g) + * -> Cu*,,-3.55640815987,111
Ag25,Re(g) + * -> Re*,,-1.04815173523,111
Pt25Zn2,Zn(g) + * -> Zn*,,-1.42768232414,100
OsPt37,Pt(g) + * -> Pt*,,-5.38762144651,211
Au25,Pd(g) + * -> Pd*,,-3.00773221378,100
Ir26Rh,Rh(g) + * -> Rh*,,-6.21746277019,100
AgIr26,Ag(g) + * -> Ag*,,-2.45423243741,100
Au24Pd3,Pd(g) + * -> Pd*,,-3.68794690675,111
AuCu26,Au(g) + * -> Au*,,-2.98739728177,111
Au2Ir25,Ir(g) + * -> Ir*,,-7.02101517482,100
Pd26Rh,Rh(g) + * -> Rh*,,-5.73357577133,111
Pd24,Cu(g) + * -> Cu*,,-2.46066269177,111
Au2Ir25,Ir(g) + * -> Ir*,,-7.14379770614,111
Ag26Ir,Ir(g) + * -> Ir*,,-6.03454974471,111
Ag24Ir,Ir(g) + * -> Ir*,,-5.92374355617,111
Ag25Ru2,Ru(g) + * -> Ru*,,-6.96153938658,100
Au24Cu,Au(g) + * -> Au*,,-2.3506341366,111
AuIr24,Ir(g) + * -> Ir*,,-6.35002384882,100
Ir24Re2,Re(g) + * -> Re*,,-6.30493029801,100
AgIr25,Ag(g) + * -> Ag*,,-2.43090520546,100
Au25Rh,Rh(g) + * -> Rh*,,-3.98192782629,100
OsPt26,Os(g) + * -> Os*,,-7.24395220209,100
AgPt24,Pt(g) + * -> Pt*,,-4.24795809547,111
OsPt36,Pt(g) + * -> Pt*,,-5.13400086145,211
Ir26Re,Re(g) + * -> Re*,,-7.32358938173,100
IrRh37,Ir(g) + * -> Ir*,,-7.07842439445,211
Ir25Ru2,Ir(g) + * -> Ir*,,-7.46365189087,100
Pd24Rh,Rh(g) + * -> Rh*,,-4.48992220753,111
Cu2Ir36,Cu(g) + * -> Cu*,,-3.72036117667,211
Ag3Rh24,Rh(g) + * -> Rh*,,-5.0055370011,100
Ag24,Rh(g) + * -> Rh*,,-2.49809664587,111
Pd24,Rh(g) + * -> Rh*,,-3.27148366551,111
Ir38,Cu(g) + * -> Cu*,,-3.98615640748,211
Ag36Os,Ag(g) + * -> Ag*,,-2.26091792795,211
Ag26,Ru(g) + * -> Ru*,,-3.71867325444,100
Ag24Zn2,Zn(g) + * -> Zn*,,-0.793252283111,111
Ag25Au2,Ag(g) + * -> Ag*,,-2.33699116448,100
Ag24Au,Ag(g) + * -> Ag*,,-1.65701089759,100
Ir25Re,Ir(g) + * -> Ir*,,-6.85113939598,100
Au24Rh3,Au(g) + * -> Au*,,-3.01167800066,111
Cu25Os2,Os(g) + * -> Os*,,-7.5249121337,100
Rh38,Re(g) + * -> Re*,,-6.9960897502,211
ReRh25,Rh(g) + * -> Rh*,,-5.68582747779,100
Pd24Pt2,Pt(g) + * -> Pt*,,-4.67091927941,100
Ir26Re,Ir(g) + * -> Ir*,,-7.3564280132,100
Ag25Ru,Ru(g) + * -> Ru*,,-2.92923342244,100
Ir37,Rh(g) + * -> Rh*,,-5.5916141796,211
OsPd25,Os(g) + * -> Os*,,-6.38526633402,100
CuIr24,Cu(g) + * -> Cu*,,-3.64394072289,100
Ag24Re2,Re(g) + * -> Re*,,-5.93773354149,100
Ag24Ru,Ru(g) + * -> Ru*,,-4.77344130191,100
Ag24Re,Re(g) + * -> Re*,,-5.25257141051,100
Ir25Re,Ir(g) + * -> Ir*,,-6.63472908745,100
Ir24,Ru(g) + * -> Ru*,,-5.53630220948,100
CuPt25,Cu(g) + * -> Cu*,,-3.66810211985,100
Ir25Re2,Ir(g) + * -> Ir*,,-7.91303104394,100
Ag25Ru2,Ru(g) + * -> Ru*,,-6.26132310108,111
Ag25Zn,Zn(g) + * -> Zn*,,-0.849077528008,111
Ir25Re2,Ir(g) + * -> Ir*,,-7.74705486068,100
Cu2Ir25,Cu(g) + * -> Cu*,,-3.57098591111,100
Pd25,Pt(g) + * -> Pt*,,-4.641661054,100
OsPt25,Pt(g) + * -> Pt*,,-5.86455620862,100
Ir26Re,Ir(g) + * -> Ir*,,-8.75660602169,111
Ag36Ru,Ag(g) + * -> Ag*,,-2.21221546724,211
Ag27,Au(g) + * -> Au*,,-2.92458925534,100
Ag37Ru,Ag(g) + * -> Ag*,,-2.40641339423,211
CuPt26,Cu(g) + * -> Cu*,,-3.74791392853,100
Ir24Re,Ir(g) + * -> Ir*,,-6.55601396562,111
Cu24Re2,Cu(g) + * -> Cu*,,-4.18242995092,111
Au24Rh2,Au(g) + * -> Au*,,-3.32843158411,111
Cu25Re,Re(g) + * -> Re*,,-7.16283887287,100
Pt27,Ru(g) + * -> Ru*,,-6.04218995331,100
Au38,Zn(g) + * -> Zn*,,-1.33273860437,211
IrPt36,Ir(g) + * -> Ir*,,-6.22720941214,211
Cu24Zn2,Zn(g) + * -> Zn*,,-1.12600765761,111
Cu24Ru3,Cu(g) + * -> Cu*,,-4.59758915461,111
Cu26Ru,Cu(g) + * -> Cu*,,-3.86040456986,100
Ag26Au,Ag(g) + * -> Ag*,,-2.29886393233,100
Ag25Pd2,Pd(g) + * -> Pd*,,-3.19943805413,100
Ag36Au2,Au(g) + * -> Au*,,-2.77912426586,211
Ag24,Zn(g) + * -> Zn*,,-0.552033150743,100
Pt36,Ag(g) + * -> Ag*,,-2.4638035659,211
Ir24Re2,Ir(g) + * -> Ir*,,-6.90153454097,100
Ag25,Ru(g) + * -> Ru*,,-2.59469672268,111
Ag25Au,Ag(g) + * -> Ag*,,-2.20353027343,111
Cu26,Ag(g) + * -> Ag*,,-2.64392327468,100
Ag24Pd3,Pd(g) + * -> Pd*,,-3.80094925813,111
Ir26Os,Ir(g) + * -> Ir*,,-8.63792751145,111
Au26Ir,Au(g) + * -> Au*,,-3.29525002118,111
OsPt25,Pt(g) + * -> Pt*,,-4.94904031527,100
Ir36Rh2,Rh(g) + * -> Rh*,,-5.94708418974,211
PtRh26,Rh(g) + * -> Rh*,,-5.81150448415,100
Ir25Rh,Ir(g) + * -> Ir*,,-7.8072082124,100
Cu2Pd36,Cu(g) + * -> Cu*,,-3.39937601876,211
Au38,Ag(g) + * -> Ag*,,-2.28242090868,211
Pd24Ru2,Pd(g) + * -> Pd*,,-4.11183715543,111
IrPt24,Pt(g) + * -> Pt*,,-4.96850346253,111
Ag27,Ru(g) + * -> Ru*,,-3.72092880616,100
Ag24Zn,Zn(g) + * -> Zn*,,-0.758787023078,100
Ag26Os,Ag(g) + * -> Ag*,,-3.00066630145,111
Ag24Rh2,Rh(g) + * -> Rh*,,-4.99598424027,111
Pd24Rh2,Rh(g) + * -> Rh*,,-5.41242305932,111
Cu3Pd24,Cu(g) + * -> Cu*,,-3.69315305697,111
AgIr25,Ir(g) + * -> Ir*,,-7.06539837243,100
AgPd24,Ag(g) + * -> Ag*,,-2.23658176592,111
Cu26Ir,Ir(g) + * -> Ir*,,-5.89962950698,100
Cu24Ru2,Ru(g) + * -> Ru*,,-6.56263599225,100
Au26Os,Os(g) + * -> Os*,,-6.90922556685,111
OsRh26,Rh(g) + * -> Rh*,,-6.25968586004,100
AgCu26,Cu(g) + * -> Cu*,,-3.46918294948,100
CuPd37,Pd(g) + * -> Pd*,,-3.33506844094,211
Rh25,Zn(g) + * -> Zn*,,-1.9960576123,111
Pt25Rh2,Rh(g) + * -> Rh*,,-6.01382453341,111
Ag36,Ir(g) + * -> Ir*,,-3.90299242831,211
Ir25Pd,Ir(g) + * -> Ir*,,-6.96187224984,100
Ir25,Au(g) + * -> Au*,,-3.29276317269,100
IrPt26,Ir(g) + * -> Ir*,,-6.66373669605,100
AgRh25,Ag(g) + * -> Ag*,,-2.64072239946,100
Ir36Pt2,Ir(g) + * -> Ir*,,-7.15694801616,211
Rh25,Pd(g) + * -> Pd*,,-3.6424469539,100
AuRh37,Au(g) + * -> Au*,,-3.37754514087,211
Au26Zn,Au(g) + * -> Au*,,-2.94054737211,111
Ir24,Zn(g) + * -> Zn*,,-1.96772015213,100
Pd36Zn2,Zn(g) + * -> Zn*,,-2.05771180797,211
Ag24Rh3,Ag(g) + * -> Ag*,,-3.06288520139,111
Pd36Rh2,Pd(g) + * -> Pd*,,-3.49475450844,211
Pd25Re,Re(g) + * -> Re*,,-3.99326939552,100
Pt25,Rh(g) + * -> Rh*,,-5.02895886064,100
Cu24Pd3,Cu(g) + * -> Cu*,,-3.56436993906,111
Ag2Pd24,Ag(g) + * -> Ag*,,-2.70019900407,100
Ag25Ir2,Ir(g) + * -> Ir*,,-6.94488030455,100
Pt24Rh2,Rh(g) + * -> Rh*,,-5.58946325569,100
Cu26Pt,Pt(g) + * -> Pt*,,-5.3779537176,100
Au25,Re(g) + * -> Re*,,-2.6774950489,100
AuIr26,Ir(g) + * -> Ir*,,-6.94571814308,100
IrPt24,Ir(g) + * -> Ir*,,-6.2676636259,100
Ag2Rh25,Ag(g) + * -> Ag*,,-2.58268881465,100
Ag24Pd,Ag(g) + * -> Ag*,,-2.19299443328,100
Au26,Pt(g) + * -> Pt*,,-4.73077106097,100
Pd2Pt25,Pd(g) + * -> Pd*,,-3.66969487023,100
Cu26,Pd(g) + * -> Pd*,,-3.84965756934,111
Pd27,Ag(g) + * -> Ag*,,-3.13105536731,111
Au25,Zn(g) + * -> Zn*,,-1.26944648739,100
Au24Rh,Au(g) + * -> Au*,,-2.04787693315,100
Pd26,Re(g) + * -> Re*,,-5.57992893059,111
Ir36Re,Re(g) + * -> Re*,,-6.60801757556,211
AgCu25,Cu(g) + * -> Cu*,,-3.11298108916,111
Pd38,Pt(g) + * -> Pt*,,-5.02976016789,211
Pd25Re,Re(g) + * -> Re*,,-7.05446545016,111
Rh26,Re(g) + * -> Re*,,-6.12763336222,100
Pt24Ru,Pt(g) + * -> Pt*,,-4.11043372824,100
Rh24Zn3,Rh(g) + * -> Rh*,,-5.30679029932,100
Rh25,Ag(g) + * -> Ag*,,-2.30468560407,100
PtRh37,Pt(g) + * -> Pt*,,-5.77371875486,211
Ir2Pt25,Pt(g) + * -> Pt*,,-5.37498781267,100
Re3Rh24,Re(g) + * -> Re*,,-8.08671832143,100
Ag36,Re(g) + * -> Re*,,-1.27761187573,211
Cu24Ru2,Cu(g) + * -> Cu*,,-3.42517710573,111
Ir36Re,Ir(g) + * -> Ir*,,-6.75448843393,211
Ir37Re,Ir(g) + * -> Ir*,,-7.23949538539,211
Ag27,Zn(g) + * -> Zn*,,-1.20690880607,111
Ag24Au3,Ag(g) + * -> Ag*,,-2.28964968114,100
Ag27,Pd(g) + * -> Pd*,,-3.30026086167,100
Ag24Re3,Ag(g) + * -> Ag*,,-3.64712003307,111
Cu24Re3,Re(g) + * -> Re*,,-7.79576174324,100
Au25Re2,Au(g) + * -> Au*,,-1.87142395848,100
Au25Pd2,Au(g) + * -> Au*,,-2.84160895299,100
Au24Ir3,Ir(g) + * -> Ir*,,-6.368203367,100
Pd36Rh,Rh(g) + * -> Rh*,,-4.75533096868,211
Ir27,Ag(g) + * -> Ag*,,-3.16331140301,111
AuCu24,Cu(g) + * -> Cu*,,-2.59336445323,100
Ag24Ru,Ru(g) + * -> Ru*,,-4.84189201718,111
Pd2Pt24,Pd(g) + * -> Pd*,,-3.37862209947,111
AgPd37,Ag(g) + * -> Ag*,,-2.66583170505,211
AuIr24,Au(g) + * -> Au*,,-3.0774055366,100
IrPt37,Pt(g) + * -> Pt*,,-5.40225457291,211
Cu36Re2,Re(g) + * -> Re*,,-5.25156642604,211
Ir25,Ru(g) + * -> Ru*,,-6.56560475434,100
Ag25Rh2,Ag(g) + * -> Ag*,,-2.8729417744,100
Au26Ru,Au(g) + * -> Au*,,-2.70877127063,100
Cu26Ir,Ir(g) + * -> Ir*,,-7.13021065344,100
Au24Rh2,Au(g) + * -> Au*,,-2.64159581691,100
Pt24,Os(g) + * -> Os*,,-5.67076305092,100
Ag25,Au(g) + * -> Au*,,-2.59277294575,111
Ir24,Os(g) + * -> Os*,,-6.18585708663,100
Pt38,Rh(g) + * -> Rh*,,-5.45699197464,211
Ir36Os2,Os(g) + * -> Os*,,-7.52367190683,211
Cu26,Os(g) + * -> Os*,,-4.78577894389,100
OsRh25,Os(g) + * -> Os*,,-8.19556284122,100
Au25Ir2,Au(g) + * -> Au*,,-2.88264821151,100
Pt24Ru,Ru(g) + * -> Ru*,,-5.48517126865,111
Ag2Ir25,Ag(g) + * -> Ag*,,-2.38709011354,100
Ag26,Au(g) + * -> Au*,,-2.66478393064,100
Ag2Ir24,Ag(g) + * -> Ag*,,-2.28922375494,111
Ag25Cu,Cu(g) + * -> Cu*,,-2.65643935534,111
Rh27,Ir(g) + * -> Ir*,,-7.17058479769,100
PdPt24,Pd(g) + * -> Pd*,,-2.96712888162,100
Au3Ir24,Au(g) + * -> Au*,,-2.91604011846,100
Au25Pt2,Au(g) + * -> Au*,,-3.37424657677,111
Cu24Ir2,Ir(g) + * -> Ir*,,-6.98682073611,111
